Id,Type
30008196,onstreetBus
30008224,onstreetBus
30008225,onstreetBus
30008288,onstreetBus
30009020,onstreetTram
30009064,onstreetBus
30009068,combiTramBus
30009070,onstreetBus
30009082,onstreetTram
30009086,combiTramBus
30009108,onstreetTram
30009508,metroStation
30009514,metroStation
30009520,metroStation
30009530,metroStation
30009546,metroStation
30009551,metroStation
30009901,ferryPort
30009903,ferryPort
30009919,ferryPort
30009922,ferryPort
30009923,ferryPort
31000101,onstreetTram
31000103,onstreetTram
31000105,onstreetTram
31000162,onstreetBus
31000208,onstreetBus
31000216,onstreetBus
31000218,onstreetBus
31000225,onstreetTram
31000234,onstreetBus
31000242,onstreetBus
31000248,onstreetBus
31000250,onstreetBus
31000259,onstreetBus
31000276,onstreetBus
31000281,onstreetBus
31000299,onstreetBus
31000303,onstreetBus
31000323,onstreetBus
31000328,onstreetBus
31000330,onstreetBus
31000335,onstreetBus
31000337,onstreetBus
31000343,onstreetBus
31000354,onstreetBus
31000382,onstreetBus
31000388,onstreetBus
31000393,onstreetBus
31000398,onstreetBus
31000401,onstreetBus
31000414,onstreetBus
31000416,combiTramBus
31000422,onstreetBus
31000429,onstreetBus
31000431,onstreetBus
31000436,onstreetBus
31000437,onstreetBus
31000439,onstreetBus
31000453,onstreetBus
31000455,onstreetBus
31000476,onstreetBus
31000488,onstreetBus
31000493,onstreetBus
31000511,onstreetTram
31000515,onstreetBus
31000528,onstreetBus
31000539,onstreetBus
31000571,onstreetBus
31000582,onstreetBus
31000639,onstreetBus
31000645,onstreetBus
31000683,onstreetBus
31000713,onstreetBus
31000739,onstreetBus
31000742,onstreetBus
31000822,onstreetBus
31000829,onstreetBus
31000846,onstreetBus
31000851,onstreetBus
31000869,onstreetBus
31000873,onstreetBus
31000895,onstreetBus
31000927,onstreetBus
31000949,onstreetBus
31000957,onstreetBus
31000967,onstreetBus
31000971,onstreetBus
31000972,onstreetBus
31000973,onstreetBus
31000988,onstreetBus
31001002,combiTramBus
31001012,onstreetTram
31001021,combiTramBus
31001024,combiTramBus
31001025,combiTramBus
31001027,combiTramBus
31001061,onstreetTram
31001074,onstreetTram
31001090,combiTramBus
31001103,onstreetTram
31001105,combiTramBus
31001106,onstreetTram
31001119,combiTramBus
31001120,onstreetTram
31001135,onstreetTram
31001151,onstreetTram
31001153,onstreetTram
31001158,onstreetTram
31001164,combiTramBus
31001165,onstreetTram
31001176,combiTramBus
31001184,onstreetTram
31001207,combiTramBus
31001212,combiTramBus
31001213,combiTramBus
31001217,onstreetTram
31001257,onstreetTram
31001261,onstreetTram
31001265,onstreetTram
31001270,combiTramBus
31001275,combiTramBus
31001291,onstreetTram
31001293,combiTramBus
31001300,onstreetTram
31001350,onstreetTram
31001374,onstreetTram
31001387,combiTramBus
31000634,busStation
31001390,combiTramBus
31001405,onstreetTram
31002014,onstreetBus
31002035,onstreetBus
31002049,onstreetBus
31002054,onstreetBus
31002060,onstreetBus
31002133,onstreetBus
31002141,onstreetBus
31002143,onstreetBus
31002158,onstreetBus
31002175,onstreetBus
31002215,onstreetBus
31002216,onstreetBus
31002241,onstreetBus
31002253,onstreetBus
31002254,onstreetBus
31002263,onstreetBus
31002272,onstreetBus
31002282,onstreetBus
31002323,onstreetBus
31002325,onstreetBus
31002353,onstreetBus
31002396,onstreetBus
31002397,onstreetBus
31002398,onstreetBus
31002399,onstreetBus
31002401,onstreetBus
31002404,onstreetBus
31002427,onstreetBus
31002463,onstreetBus
31002464,onstreetBus
31002465,onstreetBus
31002467,onstreetBus
31002482,onstreetBus
31002490,onstreetBus
31002501,onstreetBus
31002528,onstreetBus
31002529,onstreetBus
31002569,onstreetBus
31002582,onstreetBus
31002585,onstreetBus
31002638,onstreetBus
31002653,onstreetBus
31002674,onstreetBus
31002675,onstreetBus
31002701,onstreetBus
31002705,onstreetBus
31002741,onstreetBus
31002750,onstreetBus
31002755,onstreetBus
31002780,onstreetBus
31002781,onstreetBus
31002784,onstreetBus
31002899,onstreetBus
31002931,onstreetBus
31002992,onstreetBus
31002996,onstreetBus
31003004,onstreetBus
31003006,onstreetBus
31003007,onstreetBus
31003010,onstreetBus
31003012,onstreetBus
31003018,onstreetBus
31003080,onstreetBus
31003081,onstreetBus
31003087,onstreetBus
31003090,onstreetBus
31003092,onstreetBus
31003100,onstreetBus
31003160,onstreetBus
31003178,onstreetBus
31003434,onstreetBus
31003437,onstreetBus
31003505,onstreetBus
31003540,onstreetBus
31003551,onstreetBus
31003559,onstreetBus
31003582,onstreetBus
31003604,onstreetBus
31003900,ferryPort
31003925,onstreetBus
31006106,onstreetBus
31006115,onstreetBus
31006144,onstreetBus
31006174,onstreetBus
31006184,onstreetBus
31006195,onstreetBus
31006196,onstreetBus
31006201,onstreetBus
31006223,onstreetBus
31006234,onstreetBus
31006241,onstreetBus
31006257,onstreetBus
31006282,onstreetBus
31006292,onstreetBus
31006296,onstreetBus
31006298,onstreetBus
31006302,onstreetBus
31006304,onstreetBus
31006306,onstreetBus
31006319,onstreetBus
31006325,onstreetBus
31006331,onstreetBus
31006335,onstreetBus
31006349,onstreetBus
31006392,onstreetBus
31006405,onstreetBus
31006422,onstreetBus
31006431,onstreetBus
31006438,onstreetBus
31006536,onstreetBus
31006537,onstreetBus
31006538,onstreetBus
31006540,onstreetBus
31006577,onstreetBus
31006579,onstreetBus
31007110,onstreetTram
31008004,metroStation
31008008,metroStation
31008016,metroStation
31008035,metroStation
31008092,metroStation
31008098,metroStation
31008106,metroStation
31008134,metroStation
31008140,metroStation
31008157,metroStation
31008161,metroStation
31008703,metroStation
31008707,metroStation
32000101,onstreetBus
32000201,combiTramBus
32000217,onstreetBus
32000305,onstreetBus
32000403,onstreetBus
32000408,onstreetBus
32000415,onstreetBus
32000426,onstreetBus
32000436,onstreetBus
32000447,onstreetBus
32000601,onstreetTram
32000732,onstreetBus
32000740,onstreetBus
32000906,onstreetTram
32000924,onstreetTram
32000925,combiTramBus
32001203,onstreetBus
32001205,onstreetTram
32001207,onstreetBus
32001217,onstreetTram
32001303,onstreetBus
32001407,onstreetBus
32001419,combiTramBus
32001504,onstreetBus
32001508,onstreetBus
32001601,combiTramBus
32001677,onstreetBus
32001715,onstreetBus
32001719,onstreetBus
32001805,combiTramBus
32001808,onstreetBus
32001903,onstreetTram
32001921,onstreetTram
32001923,onstreetBus
32002101,onstreetTram
32002103,onstreetTram
32002216,onstreetTram
32002307,combiTramBus
32002505,onstreetBus
32002521,combiTramBus
32002631,onstreetBus
32002647,onstreetTram
32002651,combiTramBus
32002698,onstreetTram
32002805,onstreetTram
32002818,onstreetTram
32002862,onstreetTram
32002880,onstreetTram
32002903,onstreetTram
32002917,onstreetTram
32002919,onstreetTram
32002921,combiTramBus
32002925,combiTramBus
32003001,onstreetTram
32003009,onstreetBus
32003101,onstreetTram
32003103,onstreetTram
32003115,onstreetTram
32003119,onstreetBus
32003209,onstreetBus
32003225,onstreetBus
32003309,onstreetTram
32003313,onstreetBus
32003322,onstreetBus
32003342,onstreetBus
32003383,onstreetBus
32003399,onstreetBus
32003401,onstreetTram
32003405,onstreetBus
32003422,onstreetTram
32003607,onstreetTram
32003609,onstreetTram
32003618,combiTramBus
32003626,onstreetTram
32003807,onstreetBus
32003809,onstreetTram
32003813,combiTramBus
32003831,onstreetBus
32003911,onstreetBus
32004005,combiTramBus
32004013,combiTramBus
32005101,combiTramBus
32005211,onstreetBus
32005303,onstreetBus
32005519,onstreetBus
32005601,onstreetBus
32005605,onstreetBus
32005615,onstreetTram
32005701,onstreetBus
32005705,onstreetBus
32005839,onstreetTram
32005843,onstreetTram
32005907,onstreetTram
32005911,onstreetTram
32005934,onstreetTram
32005943,onstreetBus
32006005,onstreetBus
32008101,onstreetTram
32008105,onstreetTram
32008107,onstreetTram
32008109,onstreetTram
32008115,onstreetTram
32008123,onstreetTram
32008128,onstreetTram
32009109,onstreetTram
32009568,onstreetBus
32009582,onstreetTram
32009807,combiTramBus
32009810,onstreetTram
32009840,combiTramBus
32012705,onstreetTram
34000100,onstreetBus
34000110,onstreetBus
34000130,onstreetBus
34000150,onstreetBus
34000340,onstreetBus
34000570,onstreetBus
34000590,onstreetBus
34000630,onstreetBus
34001110,onstreetBus
34001330,onstreetBus
34001370,onstreetBus
34002020,onstreetBus
34002050,onstreetBus
34100020,onstreetBus
34100030,onstreetBus
34100070,onstreetBus
34100080,onstreetBus
34171020,onstreetBus
34200020,onstreetBus
34201040,onstreetBus
34202100,onstreetBus
34270020,onstreetBus
34270080,onstreetBus
34330010,onstreetBus
34330020,onstreetBus
34330100,onstreetBus
34330130,onstreetBus
34330240,onstreetBus
34331230,onstreetBus
34381010,onstreetBus
34400050,onstreetBus
34401180,onstreetBus
34430070,onstreetBus
34430080,onstreetBus
34430270,onstreetBus
34440050,onstreetBus
34440200,onstreetBus
34440580,onstreetBus
34441580,onstreetBus
34441660,onstreetBus
34442100,onstreetBus
34442900,onstreetBus
34480080,onstreetBus
34510530,onstreetBus
34510560,onstreetBus
34530060,onstreetBus
34530130,onstreetBus
34530140,onstreetBus
34530210,onstreetBus
34530530,onstreetBus
34570050,onstreetBus
34600050,onstreetBus
34600150,onstreetBus
34600180,onstreetBus
34600370,onstreetBus
34601010,onstreetBus
34602040,onstreetBus
34670060,onstreetBus
34670070,onstreetBus
34680060,onstreetBus
34680120,onstreetBus
34681010,onstreetBus
34681110,onstreetBus
34760030,onstreetBus
34760060,onstreetBus
34760230,onstreetBus
34771050,onstreetBus
34860330,onstreetBus
35100030,onstreetBus
35100090,onstreetBus
35110060,onstreetBus
35110200,onstreetBus
35110280,onstreetBus
35110520,onstreetBus
35110710,onstreetBus
35111320,onstreetBus
35111500,onstreetBus
35111650,onstreetBus
35111860,onstreetBus
35120220,onstreetBus
35121100,onstreetBus
35210010,onstreetBus
35220090,onstreetBus
35220100,onstreetBus
35220110,onstreetBus
35220280,onstreetBus
35260230,onstreetBus
35261030,onstreetBus
35261040,onstreetBus
35261410,onstreetBus
35320130,onstreetBus
35360020,onstreetBus
35400100,onstreetBus
35400300,onstreetBus
35400440,onstreetBus
35400530,onstreetBus
35420010,onstreetBus
35420050,onstreetBus
35420060,onstreetBus
35420130,onstreetBus
35420540,onstreetBus
35420650,onstreetBus
35420670,onstreetBus
35460030,onstreetBus
35500050,onstreetBus
35520030,onstreetBus
35520040,onstreetBus
35520060,onstreetBus
35540030,onstreetBus
35540150,onstreetBus
36371030,onstreetBus
35540200,onstreetBus
35560090,onstreetBus
35560120,onstreetBus
35560270,onstreetBus
35750200,onstreetBus
36000060,onstreetBus
36000090,onstreetBus
36000120,onstreetBus
36000170,onstreetBus
36000220,onstreetBus
36000230,onstreetBus
36000260,onstreetBus
36000410,onstreetBus
36000510,onstreetBus
36000610,onstreetBus
36000700,onstreetBus
36000870,onstreetBus
36000910,onstreetBus
36000930,onstreetBus
36001210,onstreetBus
36001400,onstreetBus
36001440,onstreetBus
36001580,onstreetBus
36001650,onstreetBus
36001700,onstreetBus
36001750,onstreetBus
36002030,onstreetBus
36002570,onstreetBus
36004180,onstreetBus
36005540,onstreetBus
36005660,onstreetBus
36005690,onstreetBus
36006030,onstreetBus
36007770,onstreetBus
36100020,onstreetBus
36100040,onstreetBus
36101210,onstreetBus
36140021,onstreetBus
36140070,onstreetBus
36141030,onstreetBus
36141040,onstreetBus
36141050,onstreetBus
36141060,onstreetBus
36200060,onstreetBus
36210020,onstreetBus
36210060,onstreetBus
36220080,onstreetBus
36240030,onstreetBus
36240060,onstreetBus
36240070,onstreetBus
36240090,onstreetBus
36240230,onstreetBus
36250030,onstreetBus
36250070,onstreetBus
36251050,onstreetBus
36270070,onstreetBus
36300130,onstreetBus
36300230,onstreetBus
36300290,onstreetBus
36301050,onstreetBus
36301530,onstreetBus
36303020,onstreetBus
36320020,onstreetBus
36320040,onstreetBus
36320050,onstreetBus
36321030,onstreetBus
36321110,onstreetBus
36321160,onstreetBus
36321270,onstreetBus
36330210,onstreetBus
36371010,onstreetBus
36371020,onstreetBus
36371520,onstreetBus
36380020,onstreetBus
36380030,onstreetBus
36380550,onstreetBus
36400050,onstreetBus
36450030,onstreetBus
36470060,onstreetBus
36470520,onstreetBus
36570040,onstreetBus
36570160,onstreetBus
36570560,onstreetBus
36573050,onstreetBus
36573070,onstreetBus
37201010,onstreetBus
37211980,onstreetBus
37212120,onstreetBus
37212290,onstreetBus
37212330,onstreetBus
37212370,onstreetBus
37220060,onstreetBus
37220070,onstreetBus
37220090,onstreetBus
37220110,onstreetBus
37220120,onstreetBus
37220610,onstreetBus
37220670,onstreetBus
37220700,onstreetBus
37220730,onstreetBus
37220750,onstreetBus
37220760,onstreetBus
37220860,onstreetBus
37220970,onstreetBus
37220980,onstreetBus
37221010,onstreetBus
37221320,onstreetBus
37221510,onstreetBus
37221590,onstreetBus
37221630,onstreetBus
37221720,onstreetBus
37221760,onstreetBus
37221790,onstreetBus
37221880,onstreetBus
37221900,onstreetBus
37221920,onstreetBus
37221980,onstreetBus
37222010,onstreetBus
37222210,onstreetBus
37223100,onstreetBus
37223160,onstreetBus
37223570,onstreetBus
37223900,onstreetBus
37223920,onstreetBus
37223940,onstreetBus
37224020,onstreetBus
37224080,onstreetBus
37224750,onstreetBus
37225600,onstreetBus
37233050,onstreetBus
37233150,onstreetBus
37312260,onstreetBus
37312280,onstreetBus
37312300,onstreetBus
37312340,onstreetBus
37312370,onstreetBus
37320030,onstreetBus
37320450,onstreetBus
37323830,onstreetBus
37323870,onstreetBus
37323890,onstreetBus
37323970,onstreetBus
37323990,onstreetBus
37324030,onstreetBus
37324090,onstreetBus
37324120,onstreetBus
37324140,onstreetBus
37324620,onstreetBus
37330060,onstreetBus
37330130,onstreetBus
37392510,onstreetBus
37400030,onstreetBus
37400130,onstreetBus
37400150,onstreetBus
37400500,onstreetBus
37400530,onstreetBus
37400570,onstreetBus
37400860,onstreetBus
37400880,onstreetBus
37400900,onstreetBus
37401020,onstreetBus
37401510,onstreetBus
37402070,onstreetBus
37402080,onstreetBus
37403010,onstreetBus
37403620,onstreetBus
37403680,onstreetBus
37405030,onstreetBus
37405250,onstreetBus
37420060,onstreetBus
37424010,onstreetBus
37424050,onstreetBus
37424090,onstreetBus
37436000,onstreetBus
37520050,onstreetBus
38000020,onstreetBus
38000310,onstreetBus
38000330,onstreetBus
38003520,onstreetBus
38004011,onstreetBus
38004070,onstreetBus
38004160,onstreetBus
38004210,onstreetBus
38110100,onstreetBus
38110160,onstreetBus
38110530,onstreetBus
38110550,onstreetBus
38113010,onstreetBus
38113310,onstreetBus
38120510,onstreetBus
38121100,onstreetBus
38150060,onstreetBus
38150080,onstreetBus
38170080,onstreetBus
38170110,onstreetBus
38170120,onstreetBus
38190030,onstreetBus
38210050,onstreetBus
38211050,onstreetBus
38220030,onstreetBus
38220060,onstreetBus
38220080,onstreetBus
38250060,onstreetBus
38260040,onstreetBus
38280010,onstreetBus
38290080,onstreetBus
38290190,onstreetBus
38291090,onstreetBus
38310550,onstreetBus
38320080,onstreetBus
38320330,onstreetBus
38320540,onstreetBus
38330550,onstreetBus
38330570,onstreetBus
38350060,onstreetBus
38350110,onstreetBus
38360060,onstreetBus
38360070,onstreetBus
38360210,onstreetBus
38370040,onstreetBus
38370050,onstreetBus
38370290,onstreetBus
38400170,onstreetBus
38402010,onstreetBus
38410510,onstreetBus
38410570,onstreetBus
38411150,onstreetBus
38450150,onstreetBus
38460010,onstreetBus
38460030,onstreetBus
38460080,onstreetBus
38460110,onstreetBus
38460280,onstreetBus
38460320,onstreetBus
38460360,onstreetBus
38490030,onstreetBus
38490040,onstreetBus
38490080,onstreetBus
38490130,onstreetBus
38490150,onstreetBus
38490350,onstreetBus
38490360,onstreetBus
38490480,onstreetBus
38490520,onstreetBus
38490570,onstreetBus
38490700,onstreetBus
38500800,onstreetBus
38500910,onstreetBus
38510010,onstreetBus
38510130,onstreetBus
38520530,onstreetBus
38520550,onstreetBus
38521010,onstreetBus
38521560,onstreetBus
38521580,onstreetBus
38610060,onstreetBus
39001001,onstreetBus
40000130,onstreetBus
40000150,onstreetBus
40000190,onstreetBus
40000320,onstreetBus
40000340,onstreetBus
40000380,onstreetBus
40000670,onstreetBus
40000690,onstreetBus
40000990,onstreetBus
40001050,onstreetBus
40001090,onstreetBus
40001110,onstreetBus
40001670,onstreetBus
40001730,onstreetBus
40001790,onstreetBus
40002110,onstreetBus
40002150,onstreetBus
40002170,onstreetBus
40002660,onstreetBus
40002901,onstreetBus
40003030,onstreetBus
40003130,onstreetBus
40003570,onstreetBus
40003650,onstreetBus
40003750,onstreetBus
40004050,onstreetBus
40004090,onstreetBus
40004690,onstreetBus
40004700,onstreetBus
40005230,onstreetBus
40005500,onstreetBus
40005590,onstreetBus
40006570,onstreetBus
40006820,onstreetBus
40008550,onstreetBus
40008690,onstreetBus
40008710,onstreetBus
40009069,onstreetBus
40010010,onstreetBus
40013210,onstreetBus
40013250,onstreetBus
40013330,onstreetBus
40013350,onstreetBus
40013390,onstreetBus
40013450,onstreetBus
40018310,onstreetBus
40018330,onstreetBus
40018370,onstreetBus
40019530,onstreetBus
40019610,onstreetBus
40019650,onstreetBus
40059041,onstreetBus
40071260,onstreetBus
40072360,onstreetBus
40078711,onstreetBus
40078810,onstreetBus
40078890,onstreetBus
40078950,onstreetBus
40078990,onstreetBus
40079030,onstreetBus
40100060,onstreetBus
40100220,onstreetBus
40100670,onstreetBus
40100700,onstreetBus
40100790,onstreetBus
40105690,onstreetBus
40120250,onstreetBus
40120290,onstreetBus
40120310,onstreetBus
40120330,onstreetBus
40123790,onstreetBus
40123830,onstreetBus
40123910,onstreetBus
40123950,onstreetBus
40129183,onstreetBus
40129193,onstreetBus
40160080,onstreetBus
40160110,onstreetBus
40169091,onstreetBus
40169093,onstreetBus
40169098,onstreetBus
40200120,onstreetBus
40200240,onstreetBus
40200310,onstreetBus
40210200,onstreetBus
40210220,onstreetBus
40300040,onstreetBus
40300080,onstreetBus
40300410,onstreetBus
40300450,onstreetBus
40300490,onstreetBus
40321330,onstreetBus
40321350,onstreetBus
40351006,onstreetBus
40360003,onstreetBus
40360009,onstreetBus
40372001,onstreetBus
40374001,onstreetBus
40400040,onstreetBus
40400080,onstreetBus
40402017,onstreetBus
40406023,onstreetBus
40406027,onstreetBus
40410050,onstreetBus
40420030,onstreetBus
40441003,onstreetBus
40441007,onstreetBus
40451011,onstreetBus
40451017,onstreetBus
40451034,onstreetBus
40451077,onstreetBus
40451096,onstreetBus
40451128,onstreetBus
40451169,onstreetBus
40451181,onstreetBus
40451297,onstreetBus
40451329,onstreetBus
40451347,onstreetBus
40451402,onstreetBus
40451416,onstreetBus
40451418,onstreetBus
40461007,onstreetBus
40461011,onstreetBus
40471131,onstreetBus
40471175,onstreetBus
40471301,onstreetBus
40471319,onstreetBus
40471338,onstreetBus
40471463,onstreetBus
40500010,onstreetBus
40512021,onstreetBus
40512201,onstreetBus
40512207,onstreetBus
40513035,onstreetBus
40522125,onstreetBus
40528003,onstreetBus
40543003,onstreetBus
40543051,onstreetBus
40551036,onstreetBus
40551039,onstreetBus
40551043,onstreetBus
40551047,onstreetBus
40551061,onstreetBus
40551079,onstreetBus
40551109,onstreetBus
40551111,onstreetBus
40551119,onstreetBus
40551137,onstreetBus
40551197,onstreetBus
40551200,onstreetBus
40551213,onstreetBus
40551238,onstreetBus
40551270,onstreetBus
40551284,onstreetBus
40551288,onstreetBus
40551293,onstreetBus
40551309,onstreetBus
40551340,onstreetBus
40551424,onstreetBus
40551443,onstreetBus
40551447,onstreetBus
40551477,onstreetBus
40563015,onstreetBus
40600010,onstreetBus
40600200,onstreetBus
40600220,onstreetBus
40612045,onstreetBus
40612065,onstreetBus
40612107,onstreetBus
40612121,onstreetBus
40622119,onstreetBus
40622123,onstreetBus
40631001,onstreetBus
40631003,onstreetBus
40650001,onstreetBus
40662001,onstreetBus
40664003,onstreetBus
40664007,onstreetBus
40664013,onstreetBus
40664015,onstreetBus
40685001,onstreetBus
40712009,onstreetBus
40712013,onstreetBus
40726007,onstreetBus
40726009,onstreetBus
40746017,onstreetBus
40750001,onstreetBus
40750003,onstreetBus
40750009,onstreetBus
40765003,onstreetBus
40765009,onstreetBus
40765011,onstreetBus
40765025,onstreetBus
40765041,onstreetBus
40765045,onstreetBus
40765055,onstreetBus
40765061,onstreetBus
40765063,onstreetBus
40800040,onstreetBus
40800325,onstreetBus
40800410,onstreetBus
40800430,onstreetBus
40800490,onstreetBus
40800610,onstreetBus
40800630,onstreetBus
40800820,onstreetBus
40801320,onstreetBus
40802007,onstreetBus
40802018,onstreetBus
40805005,onstreetBus
40805007,onstreetBus
40805017,onstreetBus
40829003,onstreetBus
40829005,onstreetBus
40887005,onstreetBus
40887007,onstreetBus
40887009,onstreetBus
40982011,onstreetBus
41110250,onstreetBus
41110360,onstreetBus
41110370,onstreetBus
41150050,onstreetBus
41150130,onstreetBus
41151210,onstreetBus
41200040,onstreetBus
41200110,onstreetBus
41200190,onstreetBus
41200370,onstreetBus
41210070,onstreetBus
41210130,onstreetBus
41210150,onstreetBus
41210200,onstreetBus
41210210,onstreetBus
41210230,onstreetBus
41210490,onstreetBus
41210510,onstreetBus
41210630,onstreetBus
41210650,onstreetBus
41210680,onstreetBus
41220070,onstreetBus
41220130,onstreetBus
41220150,onstreetBus
41220650,onstreetBus
41230030,onstreetBus
41230050,onstreetBus
41250010,onstreetBus
41250130,onstreetBus
41250190,onstreetBus
41250510,onstreetBus
41250530,onstreetBus
41250610,onstreetBus
41251130,onstreetBus
41252130,onstreetBus
41252150,onstreetBus
41260030,onstreetBus
41260110,onstreetBus
41260150,onstreetBus
41260190,onstreetBus
41260230,onstreetBus
41260250,onstreetBus
41310010,onstreetBus
41310050,onstreetBus
41310350,onstreetBus
41321230,onstreetBus
41321280,onstreetBus
41321300,onstreetBus
41321380,onstreetBus
41321500,onstreetBus
41321520,onstreetBus
41321540,onstreetBus
41321620,onstreetBus
41321630,onstreetBus
41321780,onstreetBus
41321820,onstreetBus
41321930,onstreetBus
41327007,onstreetBus
41327009,onstreetBus
41327011,onstreetBus
41351030,onstreetBus
41353130,onstreetBus
41360050,onstreetBus
41360190,onstreetBus
41420010,onstreetBus
41430070,onstreetBus
41430170,onstreetBus
41448072,onstreetBus
41448074,onstreetBus
41448079,onstreetBus
41450050,onstreetBus
41470130,onstreetBus
41470210,onstreetBus
41480010,onstreetBus
41490030,onstreetBus
41490050,onstreetBus
41500160,onstreetBus
41500190,onstreetBus
41500550,onstreetBus
41501450,onstreetBus
41520250,onstreetBus
41530180,onstreetBus
41580003,onstreetBus
41607003,onstreetBus
41640050,onstreetBus
41640070,onstreetBus
41640200,onstreetBus
41640320,onstreetBus
41644670,onstreetBus
41650070,onstreetBus
41650090,onstreetBus
41650110,onstreetBus
41665001,onstreetBus
41680070,onstreetBus
41706001,onstreetBus
41706003,onstreetBus
41706014,onstreetBus
41706027,onstreetBus
41706055,onstreetBus
41707003,onstreetBus
41710001,onstreetBus
41716001,onstreetBus
41718002,onstreetBus
41720030,onstreetBus
41720290,onstreetBus
41721110,onstreetBus
41721270,onstreetBus
41723050,onstreetBus
41723110,onstreetBus
41723530,onstreetBus
41723570,onstreetBus
41723590,onstreetBus
41730050,onstreetBus
41730070,onstreetBus
41740060,onstreetBus
41740090,onstreetBus
41740110,onstreetBus
41761005,onstreetBus
41770090,onstreetBus
41790190,onstreetBus
41796110,onstreetBus
41820070,onstreetBus
41820130,onstreetBus
41900050,onstreetBus
41910070,onstreetBus
41920090,onstreetBus
41920380,onstreetBus
41970150,onstreetBus
42000201,onstreetBus
42000301,onstreetBus
42000801,onstreetBus
42001301,onstreetBus
42002201,onstreetBus
42002501,onstreetBus
42002801,onstreetBus
42003201,combiTramBus
42003401,onstreetBus
42003901,combiTramBus
42004301,onstreetBus
42006201,onstreetBus
42006401,onstreetBus
42007101,onstreetBus
42007601,combiTramBus
42007701,onstreetBus
42007901,onstreetBus
42008301,onstreetBus
42008903,onstreetBus
42009101,onstreetBus
42009102,onstreetBus
42009901,onstreetBus
42010101,onstreetBus
42010501,onstreetBus
42010802,onstreetBus
42010901,onstreetBus
42011801,onstreetBus
42012301,onstreetBus
42015401,onstreetBus
42016701,onstreetBus
42017101,onstreetBus
42017401,onstreetBus
42017601,onstreetBus
42018301,onstreetBus
42019701,onstreetBus
42020050,onstreetBus
42020070,onstreetBus
42020170,onstreetBus
42021201,onstreetBus
42021601,onstreetBus
42022101,onstreetBus
42022701,onstreetBus
42022801,onstreetBus
42023501,onstreetBus
42024301,onstreetBus
42025001,onstreetBus
42025101,onstreetBus
42025201,onstreetBus
42025301,onstreetBus
42025501,onstreetBus
42026070,onstreetBus
42026501,onstreetBus
42027401,onstreetBus
42027501,onstreetBus
42028701,onstreetBus
42033901,onstreetBus
42034001,onstreetBus
42034301,onstreetBus
42034601,onstreetBus
42034701,onstreetBus
42035201,onstreetBus
42035901,onstreetBus
42037901,onstreetBus
42039103,onstreetBus
42039501,onstreetBus
42039901,onstreetBus
42041001,onstreetBus
42041401,onstreetBus
42042101,onstreetBus
42042401,onstreetBus
42042601,onstreetBus
42042701,onstreetBus
42042801,onstreetBus
42043501,onstreetBus
42043701,onstreetBus
42043801,onstreetBus
42043901,onstreetBus
42045203,onstreetBus
42046101,onstreetBus
42046701,onstreetBus
42046803,onstreetBus
42047701,onstreetBus
42047901,onstreetBus
42051001,onstreetBus
42051301,onstreetBus
42051501,onstreetBus
42055601,onstreetBus
42055902,onstreetBus
42056901,onstreetBus
42058201,onstreetBus
42058301,onstreetBus
42058701,onstreetBus
42059801,onstreetBus
42060401,onstreetBus
42060601,onstreetBus
42062501,onstreetBus
42062601,onstreetBus
42062901,onstreetBus
42063601,onstreetBus
42063701,onstreetBus
42063801,onstreetBus
42063901,onstreetBus
42064301,onstreetBus
42064601,onstreetBus
42064901,onstreetBus
42066401,onstreetBus
42066901,onstreetBus
42067701,onstreetBus
42068301,onstreetBus
42069501,onstreetBus
42070101,onstreetBus
42072901,onstreetBus
42074301,onstreetBus
42074401,onstreetBus
42075501,onstreetBus
42210030,onstreetBus
42210070,onstreetBus
42213010,onstreetBus
42213110,onstreetBus
42213160,onstreetBus
42220021,onstreetBus
42220110,onstreetBus
42400110,onstreetBus
42510270,onstreetBus
43000130,onstreetBus
43000240,onstreetBus
43000270,onstreetBus
43000340,onstreetBus
43000711,onstreetBus
43000810,onstreetBus
43001090,onstreetBus
43001110,onstreetBus
43001180,onstreetBus
43001190,onstreetBus
43001340,onstreetBus
43001360,onstreetBus
43001550,onstreetBus
43001671,onstreetBus
43001690,onstreetBus
43001700,onstreetBus
43001750,onstreetBus
43001820,onstreetBus
43001900,onstreetBus
43002030,onstreetBus
43002250,onstreetBus
43002310,onstreetBus
43002790,onstreetBus
43003020,onstreetBus
43003130,onstreetBus
43003480,onstreetBus
43003700,onstreetBus
43003730,onstreetBus
43003870,onstreetBus
43004450,onstreetBus
43004590,onstreetBus
43005440,onstreetBus
43005530,onstreetBus
43005550,onstreetBus
43006120,onstreetBus
43007120,onstreetBus
43007160,onstreetBus
43007200,onstreetBus
43008050,onstreetBus
43008130,onstreetBus
43008410,onstreetBus
43009990,onstreetBus
43009994,onstreetBus
43010050,onstreetBus
43011120,onstreetBus
43022000,onstreetBus
43100120,onstreetBus
43100270,onstreetBus
43100330,onstreetBus
43110230,onstreetBus
43110280,onstreetBus
43110310,onstreetBus
43111290,onstreetBus
43130070,onstreetBus
43150010,onstreetBus
43150030,onstreetBus
43160150,onstreetBus
43170030,onstreetBus
43210060,onstreetBus
43210170,onstreetBus
43210645,onstreetBus
43210750,onstreetBus
43210790,onstreetBus
43210820,onstreetBus
43210850,onstreetBus
43211070,onstreetBus
43211090,onstreetBus
