PROVINCIE;BEVOEGD GEZAG NUMMER;BRIN NUMMER;VESTIGINGSNUMMER;VESTIGINGSNAAM;STRAATNAAM;HUISNUMMER-TOEVOEGING;POSTCODE;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;DENOMINATIE;TELEFOONNUMMER;INTERNETADRES;STRAATNAAM CORRESPONDENTIEADRES;HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES;POSTCODE CORRESPONDENTIEADRES;PLAATSNAAM CORRESPONDENTIEADRES;NODAAL GEBIED CODE;NODAAL GEBIED NAAM;RPA-GEBIED CODE;RPA-GEBIED NAAM;WGR-GEBIED CODE;WGR-GEBIED NAAM;COROPGEBIED CODE;COROPGEBIED NAAM;ONDERWIJSGEBIED CODE;ONDERWIJSGEBIED NAAM;RMC-REGIO CODE;RMC-REGIO NAAM
Overijssel;44071;04UI;04UI00;School met de Bijbel;Grafhorsterweg;34-D;8277 AA;GRAFHORST;0166;KAMPEN;Reformatorisch;0383332635;www.smdbhetvisnet.nl;Grafhorsterweg;34-D;8277 AA;GRAFHORST;18;Zwolle;06;IJssel en Vecht;10;IJssel-Vecht;10;Noord-Overijssel;05;Zwolle-Meppel en omstreken;10;IJssel-Vecht
Overijssel;44318;04UL;04UL00;Rehoboth-School;Drostenstraat;1-A;8271 TC;IJSSELMUIDEN;0166;KAMPEN;Protestants-Christelijk;0383316435;www.rehoboth-ijsselmuiden.nl;Drostenstraat;1-A;8271 TC;IJSSELMUIDEN;18;Zwolle;06;IJssel en Vecht;10;IJssel-Vecht;10;Noord-Overijssel;05;Zwolle-Meppel en omstreken;10;IJssel-Vecht
Overijssel;44318;07NQ;07NQ00;Ichthusschool;Groenendael;226;8271 EM;IJSSELMUIDEN;0166;KAMPEN;Protestants-Christelijk;0383321111;                                                                                ;Groenendael;226;8271 EM;IJSSELMUIDEN;18;Zwolle;06;IJssel en Vecht;10;IJssel-Vecht;10;Noord-Overijssel;05;Zwolle-Meppel en omstreken;10;IJssel-Vecht
Overijssel;44318;08WV;08WV00;Hervormde School Eben Haezer;Dorpsweg;20;8271 BM;IJSSELMUIDEN;0166;KAMPEN;Protestants-Christelijk;0383315304;www.ebenhaezer-ijsselmuiden.nl;Dorpsweg;20;8271 BM;IJSSELMUIDEN;18;Zwolle;06;IJssel en Vecht;10;IJssel-Vecht;10;Noord-Overijssel;05;Zwolle-Meppel en omstreken;10;IJssel-Vecht
Overijssel;50299;06NR;06NR00;Johannes Bogermanschool;Bouwmeesterstraat;43-A;7671 CA;VRIEZENVEEN;1700;TWENTERAND;Reformatorisch;0546562146;                                                                                ;Postbus;40;7670 AA;VRIEZENVEEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;50949;00GV;00GV00;Basisschool Maria-School;Hooidijk;19;7661 RA;VASSE;0183;TUBBERGEN;Rooms-Katholiek;0541680236;www.mariavs.nl;Hooidijk;19;7661 RA;VASSE;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;50949;00IF;00IF00;Rooms Katholiek Basisschool Heilig Hart;Oldenzaalseweg;90;7666 LH;FLERINGEN;0183;TUBBERGEN;Rooms-Katholiek;0546621979;www.heilighartschool.nl;Oldenzaalseweg;90;7666 LH;FLERINGEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;50949;03XZ;03XZ00;Basisschool De Wiekslag;Bruno van Ommenstraat;34;7651 BS;TUBBERGEN;0183;TUBBERGEN;Rooms-Katholiek;0546621602;www.dewiekslag.nl;Bruno van Ommenstraat;34;7651 BS;TUBBERGEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;50949;05DN;05DN00;Maria School;Kerklaan;2;7679 VG;LANGEVEEN;0183;TUBBERGEN;Rooms-Katholiek;0546681358;www.marialv.nl;Kerklaan;2;7679 VG;LANGEVEEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;50949;06AG;06AG00;Maria-School voor Rooms Katholiek Basisonderwijs;Brinkstraat;18;7667 PS;REUTUM;0183;TUBBERGEN;Rooms-Katholiek;0541670429;www.martum.nl;Brinkstraat;18;7667 PS;REUTUM;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;50949;06NC;06NC00;Sint Aloysius-School;Kampboerlaan;10;7678 VV;GEESTEREN OV;0183;TUBBERGEN;Rooms-Katholiek;0546631718;www.aloysgs.nl;Kampboerlaan;10;7678 VV;GEESTEREN OV;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;50949;06SB;06SB00;Rooms Katholieke Basisschool Kadoes;De Weer;11;7665 DG;ALBERGEN;0183;TUBBERGEN;Rooms-Katholiek;0546441388;www.Kadoes.nl;De Weer;11;7665 DG;ALBERGEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;50949;06YU;06YU00;Basisschool De Zeven Mijlen;Fundatiestraat;1;7664 XC;MANDERVEEN;0183;TUBBERGEN;Algemeen bijzonder;0541680445;www.7mijlen.nl;Fundatiestraat;1;7664 XC;MANDERVEEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;50949;08RN;08RN00;Basisschool St Alphonsus;Almeloseweg;209;7614 LA;MARIAPAROCHIE;0183;TUBBERGEN;Rooms-Katholiek;0546473807;www.alphonsus.nl;Almeloseweg;209;7614 LA;MARIAPAROCHIE;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;53730;04YY;04YY00;Nicolaas Basisschool;Pastoorsdijk;9;7433 DK;SCHALKHAAR;0150;DEVENTER;Rooms-Katholiek;0570621922;www.nicolaasschool.net;Pastoorsdijk;9;7433 DK;SCHALKHAAR;20;Deventer;09;Stedendriehoek;11;Stedendriehoek;11;Zuidwest-Overijssel;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek
Overijssel;58761;06LX;06LX00;Sint Liduina-School;Scholten Reimerstraat;8;7524 CS;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534352447;www.skoe.nl/linduinaschool;Scholten Reimerstraat;8;7524 CS;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19LD;19LD00;Basisschool Gerardus;Kerkstraat;155;7532 AS;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534611667;                                                                                ;Kerkstraat;155;7532 AS;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19LU;19LU00;De Regenboog;Het Stroink;60;7542 GT;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534766477;www.skoe.nl/regenboog;Het Stroink;60;7542 GT;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19MF;19MF00;Troubadour;Sonatestraat;44-A;7534 XC;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534611691;www.skoe.nl/troubadour;Sonatestraat;44-A;7534 XC;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19MN;19MN00;De Kubus;Velveweg;50;7533 XK;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534306037;www.skoe.nl/kubus;Velveweg;50;7533 XK;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19MY;19MY00;St Jan-Basisschool;Haaksbergerstraat;255;7545 GH;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534314301;www.skoe.nl/st-jan;Haaksbergerstraat;255;7545 GH;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19NB;19NB00;Alfonsus-School;Pastoor Geertmanstraat;10;7535 BZ;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534314249;                                                                                ;Pastoor Geertmanstraat;10;7535 BZ;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19NE;19NE00;De Windroos;Het Bijvank;107;7544 DA;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534762082;www.skoe.nl/windroos;Het Bijvank;107;7544 DA;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19NH;19NH00;Bonifatius;Zaanstraat;10;7523 HC;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534354871;www.skoe.nl/bonifatius;Zaanstraat;10;7523 HC;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19NM;19NM00;Paus Joannes;Floraparkstraat;155;7531 XG;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534353811;www.skoe.nl;Floraparkstraat;155;7531 XG;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19NM;19NM01;De Marcellinus;Saffierstraat;30;7548 CD;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534281545;                                                                                ;Saffierstraat;30;7548 CD;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19NP;19NP00;Paulus;Regulusstraat;8;7521 DX;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534328080;www.skoe.nl/paulus;Regulusstraat;8;7521 DX;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19NS;19NS00;De Menkotoren;Rijnstraat;15;7523 GD;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534304939;www.skoe.nl/menkotoren;Rijnstraat;15;7523 GD;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19NV;19NV00;De Triangel;Gerard Terborghstraat;1;7545 BV;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534837060;www.skoe.nl/triangel;Gerard Terborghstraat;1;7545 BV;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19OB;19OB00;Basisschool Bomans;Veldhoflanden;92;7542 LX;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534771751;www.skoe.nl;Veldhoflanden;92;7542 LX;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19OF;19OF00;Basisschool De Jonge Helden;Ravenhorsthoek;38;7546 EA;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534774654;www.jongehelden-enschede.nl;Ravenhorsthoek;38;7546 EA;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;26AH;26AH00;Basisschool Schateiland;Esmarkelaan;207;7534 JZ;ENSCHEDE;0153;ENSCHEDE;Samenwerking PC, RK;0534617500;www.skoe.nl;Esmarkelaan;207;7534 JZ;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;61661;08OZ;08OZ00;Gereformeerde Basisschool De Fontein;Wederiklaan;1;8265 DA;KAMPEN;0166;KAMPEN;Protestants-Christelijk;0383314284;                                                                                ;Wederiklaan;1;8265 DA;KAMPEN;18;Zwolle;06;IJssel en Vecht;10;IJssel-Vecht;10;Noord-Overijssel;05;Zwolle-Meppel en omstreken;10;IJssel-Vecht
Overijssel;61751;04PO;04PO00;Basissch De Marliaantjes;Hammerweg;8;7447 SM;HELLENDOORN;0163;HELLENDOORN;Protestants-Christelijk;0548681270;www.de-marliaantjes.nl;Hammerweg;8;7447 SM;HELLENDOORN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;61751;09QR;09QR00;De Smithoek;Roelofsbrink;12;7683 CK;DEN HAM OV;1700;TWENTERAND;Protestants-Christelijk;0546671372;www.de-smithoek.nl;Postbus;53;7683 ZH;DEN HAM OV;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;61751;09UG;09UG00;Christelijke Basisschool De Fontein;Oranjestraat;2-C;7676 BH;WESTERHAAR-VRIEZENV WIJK;1700;TWENTERAND;Protestants-Christelijk;0546658122;http://defontein.sco-t.nl;Oranjestraat;2-C;7676 BH;WESTERHAAR-VRIEZENV WIJK;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;61751;10KP;10KP00;De Maten;Broekmaten;6;7683 XH;DEN HAM OV;1700;TWENTERAND;Protestants-Christelijk;0546671231;www.de-maten.nl;Broekmaten;6;7683 XH;DEN HAM OV;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;61751;12KM;12KM00;Basisschool De Tweeklank;Albardastraat;35;7611 BE;AADORP;0141;ALMELO;Protestants-Christelijk;0546863213;http://www.sco-t.nl/websites/detweeklank/school/;Albardastraat;35;7611 BE;AADORP;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;61751;12TB;12TB00;Basisschool de Bron;Molenstraat;2;7671 KB;VRIEZENVEEN;1700;TWENTERAND;Protestants-Christelijk;0546567748;debron.sco-t.nl;Molenstraat;2;7671 KB;VRIEZENVEEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;61751;12ZN;12ZN00;Christelijke Basisschool Eltheto;Schoolstraat;9;7671 GG;VRIEZENVEEN;1700;TWENTERAND;Protestants-Christelijk;0546567656;eltheto.sco-t.nl;Schoolstraat;9;7671 GG;VRIEZENVEEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;61751;13FI;13FI00;De Regenboog;De Leeuwerik;1;7671 ZX;VRIEZENVEEN;1700;TWENTERAND;Protestants-Christelijk;0546562580;deregenboog.sco-t.nl;De Leeuwerik;1;7671 ZX;VRIEZENVEEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;61751;13PK;13PK00;Christelijke Basisschool Rehoboth;Buitenlandweg;1;7671 RK;VRIEZENVEEN;1700;TWENTERAND;Protestants-Christelijk;0546567564;rehoboth.sco-t.nl;Buitenlandweg;1;7671 RK;VRIEZENVEEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;61751;13TK;13TK00;Christelijke Basisschool De Polle;Oude Hoevenweg;97;7671 PH;VRIEZENVEEN;1700;TWENTERAND;Protestants-Christelijk;0546567637;depolle.sco-t.nl;Oude Hoevenweg;97;7671 PH;VRIEZENVEEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;61751;22LL;22LL00;Protestants Christelijke Basisschool Shalom;Zicht;2;7671 ND;VRIEZENVEEN;1700;TWENTERAND;Protestants-Christelijk;0546567547;www.shalom.sco-t.nl;Zicht;2;7671 ND;VRIEZENVEEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;62571;06RL;06RL00;Christelijke Basisschool;Wijkstraat;2;7695 TJ;BRUCHTERVELD;0160;HARDENBERG;Protestants-Christelijk;0523231210;www.cbsdewiekslag.nl;Wijkstraat;2;7695 TJ;BRUCHTERVELD;19;Hardenberg/Gramsbergen;06;IJssel en Vecht;10;IJssel-Vecht;10;Noord-Overijssel;04;Assen-Hoogeveen-Emmen;10;IJssel-Vecht
Overijssel;63091;06RT;06RT00;Notter School Met De Bijbel;Klokkendijk;16;7467 PD;NOTTER;0189;WIERDEN;Protestants-Christelijk;0548518988;www.notter-zuna.nl;Klokkendijk;16;7467 PD;NOTTER;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;15JC;15JC00;Openbare Basisschool Anninksschool;Bergweg;34;7557 BT;HENGELO OV;0164;HENGELO;Openbaar;0742916073;www.anninksschool.nl;Bergweg;34;7557 BT;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;15XP;15XP00;Basisschool 't Schoppert;Klaas de Rookstraat;57;7558 DJ;HENGELO OV;0164;HENGELO;Openbaar;0742781372;www.obs-t-schoppert.nl;Klaas de Rookstraat;57;7558 DJ;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;15ZP;15ZP00;Montessori IKC de Es;Old Ruitenborgh;31;7556 NK;HENGELO OV;0164;HENGELO;Openbaar;0742914499;www.wilbertschool.nl;Old Ruitenborgh;31;7556 NK;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;16BH;16BH00;Daltonschool Hengelo Zuid;Breemarsweg;483;7555 KA;HENGELO OV;0164;HENGELO;Openbaar;0742917939;                                                                                ;Breemarsweg;483;7555 KA;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;16IE;16IE00;Openbare Basisschool De Piramide;Semmelweisstraat;42;7555 NT;HENGELO OV;0164;HENGELO;Openbaar;0742566077;www.obspiramide.nl;Semmelweisstraat;42;7555 NT;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;17KC;17KC00;Basisschool De Borgh;Cruys Voorberghstraat;103;7558 WV;HENGELO OV;0164;HENGELO;Rooms-Katholiek;0742780997;www.deborgh-hgl.nl;Cruys Voorberghstraat;103;7558 WV;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;17LE;17LE00;Ondwijs Gemeenschap 't Eimink Katholiek Basisonderwijs;Johan Buziaustraat;14;7558 LA;HENGELO OV;0164;HENGELO;Rooms-Katholiek;0742780775;                                                                                ;Johan Buziaustraat;14;7558 LA;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;17LY;17LY00;Onderwijs De Schothorst Katholiek Basisonderwijs;Klaas de Rookstraat;53;7558 DJ;HENGELO OV;0164;HENGELO;Rooms-Katholiek;0742770067;www.deschothorst.nl;Klaas de Rookstraat;53;7558 DJ;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;17OC;17OC00;Basisschool De Bleek;Kerkpad;9;7554 PR;HENGELO OV;0164;HENGELO;Rooms-Katholiek;0743676270;www.kbhz.nl;Kerkpad;9;7554 PR;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;17PI;17PI00;Esrein;Kerkstraat;116;7553 VX;HENGELO OV;0164;HENGELO;Rooms-Katholiek;0742919911;www.kbhz.nl;Kerkstraat;116;7553 VX;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;17QN;17QN00;De Hunenborg;Harmsveldweg;4;7556 LL;HENGELO OV;0164;HENGELO;Rooms-Katholiek;0742911629;www.dehunenborg.nl;Harmsveldweg;4;7556 LL;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;17RC;17RC00;St Plechelmus-School;Wilbertstraat;15-A;7556 WH;HENGELO OV;0164;HENGELO;Rooms-Katholiek;0742916271;www.plechelmusschool.nl;Wilbertstraat;15-C;7556 WH;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;17SZ;17SZ00;Katholieke St Janschool;Oude Postweg;55;7557 DA;HENGELO OV;0164;HENGELO;Rooms-Katholiek;0742914073;www.st-janschool.nl;Oude Postweg;55;7557 DA;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;17TI;17TI00;Rooms katholieke Onderwijsgemeenschap Titus Brandsma;Drienerstraat;51;7551 HL;HENGELO OV;0164;HENGELO;Rooms-Katholiek;0742910500;www.titusbrandsma.nl;Drienerstraat;51;7551 HL;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;23RW;23RW00;Basisschool de Telgenkamp;Luxemburgstraat;100;7559 NB;HENGELO OV;0164;HENGELO;Rooms-Katholiek;0742773553;www.detelgenkamp.nl;Luxemburgstraat;100;7559 NB;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;23RX;23RX00;Europaschool;Brusselstraat;15;7559 NN;HENGELO OV;0164;HENGELO;Openbaar;0742910291;https://pausjoannes-school.nl/;Brusselstraat;15;7559 NN;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;30VC;30VC00;De Akker;P.C. Hooftlaan;202;7552 HE;HENGELO OV;0164;HENGELO;Rooms-Katholiek;0742424545;www.ogtbdeakker.nl;P.C. Hooftlaan;202;7552 HE;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;03LS;03LS00;Klim Op School;Lentfersweg;29;7461 EJ;RIJSSEN;1742;RIJSSEN-HOLTEN;Rooms-Katholiek;0548541490;www.klimopschoolrijssen.nl;Lentfersweg;29;7461 EJ;RIJSSEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;03NP;03NP00;Basisschool Sint Sebastianus;Bibenstraat;19;7447 CK;HELLENDOORN;0163;HELLENDOORN;Rooms-Katholiek;0548654742;www.sintsebastianusschool.nl;Bibenstraat;19;7447 CK;HELLENDOORN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;03RC;03RC00;Basisschool Sint Stephanus;Sint Stephanusstraat;3;7625 PH;ZENDEREN;0147;BORNE;Rooms-Katholiek;0742662583;                                                                                ;Sint Stephanusstraat;3;7625 PH;ZENDEREN;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;03UJ;03UJ00;De Langewieke;Langewijk;178-A;7701 AK;DEDEMSVAART;0160;HARDENBERG;Rooms-Katholiek;0523613309;www.delangewieke.nl;Langewijk;178-A;7701 AK;DEDEMSVAART;19;Hardenberg/Gramsbergen;06;IJssel en Vecht;10;IJssel-Vecht;10;Noord-Overijssel;04;Assen-Hoogeveen-Emmen;10;IJssel-Vecht
Overijssel;68836;06JC;06JC00;De Rietslenke;Nicolaas Beetsstraat;6;7442 TL;NIJVERDAL;0163;HELLENDOORN;Rooms-Katholiek;0548612045;www.rietslenke.nl;Nicolaas Beetsstraat;6;7442 TL;NIJVERDAL;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;06RP;06RP00;Rooms Katholieke Basisschool Sint Stephanus;Pastoor Ossestraat;8;7627 PL;BORNERBROEK;0141;ALMELO;Rooms-Katholiek;0743841585;www.stephanus.nl;Pastoor Ossestraat;8;7627 PL;BORNERBROEK;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;06TR;06TR00;Basisschool Willibrordus;De Seringen;2;7681 JE;VROOMSHOOP;1700;TWENTERAND;Rooms-Katholiek;0546646211;www.willibrordusschoolvroomshoop.nl;De Seringen;2;7681 JE;VROOMSHOOP;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;07RM;07RM00;Rooms Katholieke Basisschool Op Weg;Pastoor Langedijkstraat;1;7448 AL;HAARLE GEM HELLENDOORN;0163;HELLENDOORN;Rooms-Katholiek;0548595251;www.opweghaarle.nl;Pastoor Langedijkstraat;1;7448 AL;HAARLE GEM HELLENDOORN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;08ZB;08ZB00;Roomskatholieke Maria School;Bongerd;1;7642 DA;WIERDEN;0189;WIERDEN;Rooms-Katholiek;0546572690;www.mariaschoolwierden.nl;Bongerd;1;7642 DA;WIERDEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;09LC;09LC00;Basisschool De Wingerd;Bachlaan;60;7442 JH;NIJVERDAL;0163;HELLENDOORN;Rooms-Katholiek;0548612055;www.dewingerdnijverdal.nl;Bachlaan;60;7442 JH;NIJVERDAL;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;09WN;09WN00;Het Galjoen;Kruizemunthof;4;7641 EX;WIERDEN;0189;WIERDEN;Rooms-Katholiek;0546573236;www.het-galjoen.nl;Kruizemunthof;4;7641 EX;WIERDEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;10GD;10GD00;Basisschool De Triangel;Kuperserf;1;7443 HC;NIJVERDAL;0163;HELLENDOORN;Rooms-Katholiek;0548617329;www.triangelnijverdal.nl;Postbus;194;7440 AD;NIJVERDAL;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;10HT;10HT00;Basisschool De Talenter;Margrietlaan;1;7468 AN;ENTER;0189;WIERDEN;Rooms-Katholiek;0547381647;www.detalenter.nl;Margrietlaan;1;7468 AN;ENTER;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;71242;06TU;06TU00;Deventer Leerschool voor Basisonderwijs;Brinkpoortstraat;7;7411 HR;DEVENTER;0150;DEVENTER;Algemeen bijzonder;0570616801;www.deventerleerschool.nl;Brinkpoortstraat;7;7411 HR;DEVENTER;20;Deventer;09;Stedendriehoek;11;Stedendriehoek;11;Zuidwest-Overijssel;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek
Overijssel;75219;03SC;03SC00;Willibrord;Johanninksweg;4;7591 NX;DENEKAMP;1774;DINKELLAND;Rooms-Katholiek;0541351896;                                                                                ;Johanninksweg;4;7591 NX;DENEKAMP;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;03XA;03XA00;Plechelmus-School;Plechelmusstraat;9;7587 AL;DE LUTTE;0168;LOSSER;Rooms-Katholiek;0541551507;www.plechelmus-delutte.nl;Plechelmusstraat;9;7587 AL;DE LUTTE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;04EV;04EV00;Bernardus-School;Hoflaan;6;7597 LS;SAASVELD;1774;DINKELLAND;Rooms-Katholiek;0743494327;                                                                                ;Hoflaan;6;7597 LS;SAASVELD;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;05EP;05EP00;De Kerkewei;Kerkewei;2;7596 KN;ROSSUM OV;1774;DINKELLAND;Rooms-Katholiek;0541625234;                                                                                ;Kerkewei;2;7596 KN;ROSSUM OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;05KK;05KK00;n Boaken;Heggelkampsweg;4;7636 RB;AGELO;1774;DINKELLAND;Rooms-Katholiek;0541291912;                                                                                ;Heggelkampsweg;4;7636 RB;AGELO;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;06PT;06PT00;St Aloysiussch;Sint Remigiusstraat;5;7595 AM;WEERSELO;1774;DINKELLAND;Rooms-Katholiek;0541661445;www.konot.nl/scholen/aloysius;Sint Remigiusstraat;5;7595 AM;WEERSELO;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
